序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,5,"4,058.530",1.330
2,2017-09-30,4,"10,174.530",2.770
3,2017-06-30,33,"19,227.140",4.780
4,2017-03-31,4,"5,759.840",1.030
5,2016-12-31,40,"22,069.110",10.060
6,2016-09-30,6,"15,436.520",6.710
7,2016-06-30,39,"42,436.200",16.690
8,2016-03-31,4,"13,035.080",5.870
9,2015-12-31,19,"6,171.570",2.320
10,2015-09-30,3,"2,167.160",0.660
11,2015-06-30,8,"3,325.470",1.420
12,2015-03-31,2,"8,076.730",3.610
13,2014-12-31,6,"6,828.310",5.100
14,2014-09-30,2,710.070,0.480
15,2014-06-30,2,11.790,0.010
