序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,4.630,0.000
2,2018-09-30,8,"2,094.300",0.440
3,2018-06-30,14,"2,964.940",0.510
4,2018-03-31,1,"2,077.950",0.330
5,2017-12-31,22,"4,036.940",0.640
6,2017-09-30,4,"13,214.790",1.740
7,2017-06-30,29,"7,964.120",1.130
8,2017-03-31,11,"14,058.760",1.640
9,2016-12-31,34,"17,257.210",2.220
10,2016-09-30,5,"21,874.120",2.820
11,2016-06-30,39,"32,196.280",4.410
12,2016-03-31,5,"25,501.230",2.950
13,2015-12-31,34,"30,316.360",2.860
14,2015-09-30,14,"38,868.330",4.070
15,2015-06-30,26,"9,114.440",0.680
16,2015-03-31,4,"33,586.240",2.270
17,2014-12-31,24,"63,811.130",4.980
18,2014-09-30,7,"25,471.300",2.620
19,2014-06-30,5,"6,171.420",1.490
20,2014-03-31,1,"8,196.000",2.660
21,2013-12-31,2,850.050,0.320
22,2013-06-30,3,566.470,0.280
23,2012-12-31,4,48.770,0.020
24,2012-06-30,2,303.070,0.140
25,2012-03-31,4,"3,459.100",1.470
26,2011-12-31,4,740.460,0.410
27,2011-09-30,1,"1,250.000",0.860
28,2011-06-30,3,"4,658.520",2.810
29,2010-12-31,3,"3,098.760",1.950
30,2010-09-30,3,"9,264.320",5.780
31,2010-06-30,4,"1,137.080",1.000
32,2009-12-31,3,"9,006.240",4.700
33,2009-06-30,5,"17,028.500",10.730
34,2009-03-31,3,"10,877.910",9.320
35,2007-06-30,1,4.260,0.000
36,2006-12-31,3,61.030,0.120
37,2006-06-30,4,222.080,0.400
38,2005-12-31,3,131.700,0.350
39,2005-06-30,12,"12,144.130",22.280
40,2005-03-31,8,"19,343.000",19.950
41,2004-12-31,7,"8,249.400",11.220
42,2004-09-30,2,"3,671.650",5.520
43,2004-06-30,1,86.770,0.170
44,2003-12-31,1,140.010,0.230
45,2002-12-31,2,153.220,0.250
46,2002-06-30,6,618.390,0.700
47,2001-12-31,1,152.480,0.190
48,2000-12-31,5,"1,065.350",1.240
