序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,72,"14,785.290",2.050
2,2018-09-30,3,"8,118.210",0.980
3,2018-06-30,77,"14,881.660",1.670
4,2018-03-31,3,"10,629.300",0.770
5,2017-12-31,80,"21,101.610",1.390
6,2017-09-30,2,"15,523.160",0.810
7,2017-06-30,84,"28,742.710",1.960
8,2017-03-31,8,"34,173.290",1.620
9,2016-12-31,94,"46,390.110",2.210
10,2016-09-30,7,"27,629.020",1.720
11,2016-06-30,118,"57,871.360",3.360
12,2016-03-31,7,"22,102.630",1.190
13,2015-12-31,112,"72,135.800",2.930
14,2015-09-30,15,"41,663.460",2.550
15,2015-06-30,110,"112,778.060",5.740
16,2015-03-31,54,"337,269.480",14.390
17,2014-12-31,110,"423,845.470",26.320
18,2014-09-30,25,"244,812.830",30.900
19,2014-06-30,87,"265,539.040",39.710
20,2014-03-31,23,"138,243.630",23.040
21,2013-12-31,54,"120,804.610",23.510
22,2013-09-30,9,"42,031.990",9.010
23,2013-06-30,43,"30,877.170",7.840
24,2013-03-31,2,"9,497.460",3.050
25,2012-12-31,12,"11,212.360",4.510
26,2012-09-30,2,"9,534.700",4.540
27,2012-06-30,11,"16,020.270",6.370
28,2012-03-31,3,"8,134.540",3.500
29,2011-12-31,7,"8,711.180",4.510
30,2011-09-30,2,"11,695.670",4.540
31,2011-06-30,10,"22,784.320",8.700
32,2011-03-31,4,"26,667.080",8.160
33,2010-12-31,15,"34,502.150",10.350
34,2010-09-30,3,"22,143.560",6.790
35,2010-06-30,10,"44,822.280",13.990
36,2010-03-31,5,"50,771.020",10.380
37,2009-12-31,13,"36,635.840",8.960
38,2009-09-30,6,"31,763.140",11.270
39,2009-06-30,14,"61,133.540",21.710
40,2009-03-31,1,"1,802.450",0.990
41,2008-12-31,1,407.400,0.450
42,2008-09-30,1,"1,372.050",1.560
43,2008-06-30,1,"1,595.520",1.560
44,2008-03-31,1,"3,460.780",1.690
45,2007-12-31,1,"12,346.810",4.570
46,2006-12-31,1,0.230,0.000
47,2006-06-30,1,0.230,0.000
48,2005-12-31,1,0.160,0.000
49,2005-06-30,1,0.160,0.000
50,2004-12-31,1,7.780,0.040
51,2004-06-30,1,23.470,0.100
52,2002-06-30,2,605.040,1.340
53,2001-12-31,1,246.720,0.530
