序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,7,"4,050.000",1.940
2,2017-03-31,1,"4,542.140",1.740
3,2016-12-31,2,17.040,0.010
4,2016-06-30,19,"13,565.100",3.470
5,2016-03-31,2,"5,139.020",2.000
6,2015-12-31,9,"10,143.880",3.150
7,2015-06-30,2,"1,309.480",0.400
8,2014-12-31,3,"1,920.750",1.140
9,2014-06-30,7,"5,894.090",4.770
10,2014-03-31,2,"5,269.750",3.920
11,2013-12-31,6,"6,355.180",4.430
12,2013-09-30,3,"4,401.500",3.530
13,2013-06-30,4,"1,133.880",1.210
14,2013-03-31,2,"3,449.220",4.340
15,2012-12-31,7,"1,663.630",2.870
16,2012-09-30,2,740.520,1.990
17,2012-06-30,1,438.040,1.060
18,2011-12-31,1,36.480,0.090
19,2010-06-30,2,219.070,0.440
20,2009-12-31,22,"3,863.370",8.490
