序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,16,"51,283.920",8.580
2,2017-09-30,18,"77,215.170",11.800
3,2017-06-30,27,"38,465.240",7.850
4,2017-03-31,3,"20,866.140",4.500
5,2016-12-31,30,"21,679.600",4.770
6,2016-09-30,5,"21,609.870",4.410
7,2016-06-30,37,"49,261.190",9.070
8,2016-03-31,3,"23,640.550",4.450
9,2015-12-31,40,"61,527.500",8.870
10,2015-09-30,8,"43,671.330",14.060
11,2015-06-30,38,"89,106.320",22.080
12,2015-03-31,8,"47,848.340",9.870
13,2014-12-31,33,"39,551.440",19.940
14,2014-09-30,9,"50,712.430",19.490
15,2014-06-30,49,"133,146.460",53.340
16,2014-03-31,18,"103,861.020",41.930
17,2013-12-31,50,"109,667.650",48.260
18,2013-09-30,11,"45,403.050",22.760
19,2013-06-30,36,"43,746.740",29.890
20,2013-03-31,8,"25,926.960",17.590
21,2012-12-31,33,"26,054.380",20.920
22,2012-09-30,6,"20,719.670",20.350
23,2012-06-30,25,"26,866.070",24.320
24,2012-03-31,6,"9,792.940",15.920
