序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,12,"2,588.740",0.480
2,2017-03-31,2,"5,668.440",1.090
3,2016-12-31,14,"18,367.680",2.980
4,2016-09-30,3,"5,325.750",1.080
5,2016-06-30,39,"57,155.480",11.060
6,2016-03-31,2,"4,936.030",1.150
7,2015-12-31,12,"9,466.370",1.670
8,2015-09-30,3,"17,370.450",4.530
9,2015-06-30,18,"36,132.500",6.370
10,2015-03-31,2,"12,318.570",2.150
11,2014-12-31,33,"26,758.390",6.140
12,2014-09-30,4,"9,325.070",1.880
13,2014-06-30,28,"3,629.520",1.010
14,2014-03-31,5,46.740,0.010
15,2013-12-31,29,"4,457.640",1.250
16,2013-09-30,1,"1,373.080",0.440
17,2013-06-30,23,"3,043.760",1.020
18,2013-03-31,7,"45,248.230",8.610
19,2012-12-31,25,"65,370.670",13.130
20,2012-09-30,6,"57,760.260",10.790
21,2012-06-30,42,"132,726.810",25.430
22,2012-03-31,7,"86,860.840",17.890
23,2011-12-31,22,"65,857.380",16.580
24,2011-09-30,5,"66,896.290",13.180
25,2011-06-30,26,"114,527.670",21.970
26,2011-03-31,1,"3,406.840",0.770
27,2010-12-31,21,"157,399.480",24.450
28,2010-09-30,4,"30,733.070",8.040
29,2010-06-30,2,"8,444.740",3.550
30,2008-09-30,1,142.400,0.400
31,2008-06-30,2,26.970,0.100
32,2007-12-31,29,649.770,1.310
