序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,"3,945.380",0.990
2,2017-06-30,7,448.340,0.130
3,2016-12-31,10,"6,418.540",1.590
4,2016-09-30,1,"2,473.080",0.640
5,2016-06-30,13,"2,173.890",0.560
6,2016-03-31,6,"11,945.710",2.540
7,2015-12-31,13,"7,861.530",1.450
8,2015-09-30,1,"2,333.480",0.820
9,2015-06-30,18,"39,369.470",8.360
10,2015-03-31,11,"49,203.510",12.460
11,2014-12-31,3,592.440,0.300
12,2014-06-30,6,"3,582.230",3.820
13,2014-03-31,1,"1,873.450",2.180
14,2013-12-31,3,475.760,0.600
15,2013-09-30,1,317.100,0.390
16,2013-06-30,2,"2,039.080",2.880
17,2013-03-31,3,"2,413.180",3.010
18,2012-12-31,5,"2,124.190",2.690
19,2012-09-30,4,"1,885.170",2.930
20,2012-06-30,9,"6,465.940",16.880
21,2012-03-31,3,"5,405.340",13.400
22,2011-12-31,10,"9,180.170",20.680
23,2011-09-30,7,"9,756.250",22.890
24,2011-06-30,20,"8,661.000",20.050
