序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,4,"3,495.440",0.260
2,2017-06-30,46,"10,140.760",0.830
3,2017-03-31,3,"9,737.090",0.620
4,2016-12-31,33,"12,288.300",0.780
5,2016-06-30,48,"11,103.120",0.830
6,2016-03-31,4,"8,505.820",0.610
7,2015-12-31,64,"67,228.500",3.340
8,2015-09-30,11,"58,609.690",3.850
9,2015-06-30,66,"67,217.070",3.290
10,2015-03-31,3,"85,930.680",4.840
11,2014-12-31,77,"96,789.500",8.040
12,2014-09-30,5,"105,904.920",7.950
13,2014-06-30,65,"125,833.210",10.280
14,2014-03-31,5,"117,059.060",10.050
15,2013-12-31,67,"185,468.040",13.070
16,2013-09-30,9,"170,451.900",10.580
17,2013-06-30,47,"50,261.790",6.390
18,2013-03-31,6,"66,796.480",21.790
19,2012-12-31,41,"97,481.660",31.630
20,2012-09-30,9,"66,242.260",21.550
21,2012-06-30,36,"65,577.730",24.380
22,2012-03-31,4,"24,411.850",10.090
23,2011-12-31,7,990.000,0.550
24,2011-06-30,6,986.380,0.360
25,2010-12-31,5,"4,216.290",3.540
26,2010-06-30,16,"3,769.060",3.660
