序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,2,42.610,0.020
2,2018-06-30,1,0.750,0.000
3,2017-12-31,3,42.220,0.010
4,2017-06-30,5,"1,525.410",0.380
5,2017-03-31,1,"1,121.540",0.230
6,2016-12-31,6,"1,578.520",0.300
7,2016-09-30,2,"3,404.190",0.550
8,2016-06-30,12,"23,952.700",3.340
9,2016-03-31,2,"4,211.370",0.580
10,2015-12-31,8,"5,041.760",0.580
11,2015-09-30,1,500.200,0.080
12,2015-06-30,26,"31,497.870",4.550
13,2015-03-31,4,"19,055.800",2.580
14,2014-12-31,4,48.240,0.010
15,2014-09-30,4,"31,661.590",5.580
16,2014-06-30,7,"4,820.000",1.130
17,2014-03-31,3,"4,106.350",1.250
18,2013-12-31,14,"8,978.260",2.840
19,2013-09-30,3,"2,381.590",0.740
20,2013-06-30,5,286.580,0.170
21,2012-12-31,5,207.140,0.120
22,2012-06-30,6,530.300,0.250
23,2011-12-31,2,851.960,0.350
24,2010-09-30,1,"1,332.000",1.350
25,2010-06-30,6,"6,108.470",8.540
26,2010-03-31,4,"4,528.680",4.930
27,2009-12-31,2,"1,880.450",3.120
28,2009-09-30,2,"1,883.730",3.980
29,2009-03-31,1,995.310,1.780
30,2008-12-31,8,"2,383.830",6.560
31,2008-09-30,7,"5,774.220",22.390
32,2008-06-30,55,"1,742.030",5.640
