序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,6,161.040,0.050
2,2017-06-30,7,"2,521.210",0.750
3,2017-03-31,1,"2,349.000",0.670
4,2016-12-31,13,"3,514.450",0.860
5,2016-06-30,7,"1,857.580",0.520
6,2016-03-31,1,"1,506.000",0.450
7,2015-12-31,9,"8,039.150",1.780
8,2015-09-30,3,"13,615.380",4.470
9,2015-06-30,12,"31,043.180",6.090
10,2015-03-31,1,"8,562.310",1.980
11,2014-12-31,7,"7,194.030",1.910
12,2014-09-30,1,"1,563.240",0.430
13,2014-06-30,3,648.340,0.250
14,2013-12-31,2,709.710,0.230
15,2013-09-30,1,"2,767.430",1.000
16,2013-06-30,2,333.220,0.140
17,2013-03-31,1,881.910,0.280
18,2012-12-31,7,"2,785.000",0.910
19,2012-09-30,1,"1,139.200",0.370
20,2012-06-30,8,"2,558.810",1.000
21,2012-03-31,4,"19,753.330",5.390
22,2011-12-31,37,"74,662.960",19.180
23,2011-09-30,5,"43,625.120",11.780
24,2011-06-30,31,"96,454.270",21.240
25,2011-03-31,6,"62,825.130",11.570
26,2010-12-31,67,"292,561.120",43.340
27,2010-09-30,11,"117,702.820",22.530
28,2010-06-30,42,"127,134.660",36.640
29,2010-03-31,5,"38,952.620",12.740
30,2009-12-31,26,"97,165.590",28.790
31,2009-09-30,6,"39,963.200",15.810
32,2009-06-30,8,"21,146.100",10.800
33,2009-03-31,4,"10,500.950",5.340
34,2008-12-31,20,"37,460.320",22.900
35,2008-09-30,5,"13,858.450",13.250
36,2008-06-30,10,"30,272.790",19.470
37,2008-03-31,6,"37,693.070",23.690
38,2007-12-31,1,"1,917.470",2.400
39,2006-12-31,1,24.780,0.050
40,2006-06-30,4,"1,888.800",4.110
41,2006-03-31,3,"3,365.430",12.640
42,2005-12-31,1,17.480,0.090
43,2005-06-30,1,19.580,0.090
44,2004-12-31,1,31.250,0.090
45,2004-06-30,1,39.930,0.090
