序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,8,134.910,0.050
2,2018-06-30,13,704.610,0.230
3,2017-12-31,6,70.920,0.020
4,2017-06-30,12,520.480,0.130
5,2016-12-31,18,"2,326.660",0.490
6,2016-06-30,15,"11,839.200",2.150
7,2016-03-31,1,610.950,0.120
8,2015-12-31,21,"10,076.590",1.300
9,2015-09-30,1,"5,468.650",0.970
10,2015-06-30,13,"15,409.610",2.140
11,2015-03-31,3,"17,062.070",2.560
12,2014-12-31,19,"27,089.560",6.250
13,2014-09-30,10,"41,642.600",6.150
14,2014-06-30,8,301.220,0.100
15,2013-12-31,4,"2,858.030",1.160
16,2013-09-30,1,"2,689.200",0.960
17,2013-06-30,3,23.080,0.010
18,2011-12-31,1,55.170,0.080
19,2011-06-30,1,776.290,0.990
20,2011-03-31,1,905.270,1.650
21,2010-12-31,3,"3,421.400",5.300
22,2010-09-30,1,354.470,0.730
23,2010-06-30,27,"1,539.540",4.110
