序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,682.150,0.210
2,2018-12-31,12,108.880,0.050
3,2018-06-30,6,388.490,0.140
4,2017-12-31,6,"4,245.050",0.970
5,2017-06-30,4,678.870,0.160
6,2016-12-31,6,"4,945.120",1.180
7,2016-09-30,1,"4,347.400",1.090
8,2016-06-30,4,"4,609.040",1.200
9,2016-03-31,3,"3,417.480",0.990
10,2015-12-31,4,284.450,0.060
11,2015-06-30,7,"2,597.650",0.450
12,2014-12-31,3,158.290,0.050
13,2014-06-30,2,114.900,0.040
14,2013-12-31,2,6.800,0.000
15,2013-06-30,1,7.980,0.010
16,2013-03-31,1,304.120,0.220
17,2012-12-31,2,283.960,0.470
18,2012-06-30,1,217.780,0.330
19,2011-09-30,1,290.180,0.400
20,2010-06-30,1,332.200,0.710
21,2010-03-31,3,"2,225.970",3.650
