序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2013-03-31,1,"4,522.700",1.680
2,2012-12-31,6,"10,053.930",3.950
3,2012-09-30,2,"2,472.940",1.000
4,2012-06-30,5,"3,191.780",1.150
5,2012-03-31,2,"2,120.230",0.740
6,2011-12-31,6,"3,166.170",1.100
7,2011-09-30,1,"2,039.710",0.740
8,2011-06-30,2,"3,134.040",0.970
9,2011-03-31,1,"3,158.050",0.770
10,2010-06-30,1,"1,535.950",0.480
11,2007-06-30,5,"7,614.130",5.190
12,2006-12-31,1,28.720,0.060
13,2006-06-30,1,62.220,0.120
14,2006-03-31,2,"2,144.300",4.830
15,2005-12-31,3,"3,374.600",8.340
16,2005-06-30,1,47.050,0.120
17,2004-12-31,2,109.840,0.220
18,2004-09-30,1,743.690,1.350
19,2004-06-30,3,294.530,0.540
20,2003-12-31,3,252.240,0.430
21,2002-12-31,2,271.120,0.390
22,2002-06-30,2,841.250,0.910
23,2001-12-31,4,"3,617.300",3.970
24,2001-09-30,1,"6,027.760",5.400
25,2001-06-30,2,"18,284.390",13.630
26,2001-03-31,1,"15,620.120",11.600
27,2000-12-31,12,"15,285.340",13.520
