序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,36,"54,031.910",1.390
2,2017-09-30,16,"27,244.820",0.970
3,2017-06-30,221,"112,019.720",4.010
4,2017-03-31,21,"41,506.050",1.480
5,2016-12-31,142,"80,420.510",3.250
6,2016-09-30,22,"56,238.960",1.850
7,2016-06-30,154,"113,824.180",4.510
8,2016-03-31,25,"57,441.320",2.000
9,2015-12-31,144,"171,633.070",5.480
10,2015-09-30,8,"24,150.120",1.090
11,2015-06-30,212,"637,811.430",13.480
12,2015-03-31,100,"856,130.300",14.500
13,2014-12-31,196,"500,020.550",17.950
14,2014-09-30,75,"449,120.480",13.980
15,2014-06-30,146,"335,044.380",14.270
16,2014-03-31,8,"93,029.260",4.680
17,2013-12-31,169,"461,110.950",19.030
18,2013-09-30,17,"178,589.540",7.420
19,2013-06-30,193,"814,120.280",25.890
20,2013-03-31,33,"317,947.170",12.640
21,2012-12-31,171,"932,581.220",29.260
22,2012-09-30,37,"387,650.690",15.770
23,2012-06-30,129,"722,070.680",28.930
24,2012-03-31,16,"274,838.830",16.050
25,2011-12-31,59,"373,537.340",24.090
26,2011-09-30,16,"209,850.690",12.360
27,2011-06-30,66,"354,552.100",20.080
28,2011-03-31,17,"233,555.020",12.750
29,2010-12-31,66,"373,105.890",19.050
30,2010-09-30,17,"181,925.530",13.180
31,2010-06-30,38,"168,743.550",18.930
32,2010-03-31,10,"90,414.930",34.180
33,2009-12-31,23,"58,284.970",30.480
34,2009-09-30,6,"31,098.310",26.550
35,2009-06-30,13,"39,482.030",34.940
36,2009-03-31,6,"37,094.450",33.550
37,2008-12-31,21,"45,239.200",54.560
38,2008-09-30,7,"28,677.950",38.970
39,2008-06-30,17,"53,062.960",50.800
40,2008-03-31,7,"45,477.930",41.870
41,2007-12-31,17,"64,609.240",40.550
42,2007-09-30,7,"36,317.060",32.900
43,2007-06-30,15,"43,599.890",44.840
44,2007-03-31,8,"35,084.350",41.920
45,2006-12-31,54,"27,031.230",58.640
