序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,81,"13,578.880",1.540
2,2017-09-30,4,"1,015.630",0.120
3,2017-06-30,87,"17,792.630",2.150
4,2017-03-31,4,"6,703.500",0.660
5,2016-12-31,91,"34,879.020",3.650
6,2016-09-30,6,"11,044.980",1.120
7,2016-06-30,89,"101,606.680",8.950
8,2016-03-31,24,"106,503.050",10.680
9,2015-12-31,127,"140,002.030",15.480
10,2015-09-30,13,"72,481.250",12.190
11,2015-06-30,108,"201,527.310",19.900
12,2015-03-31,4,"21,062.730",3.130
13,2014-12-31,56,"44,410.480",10.650
14,2014-09-30,18,"101,041.970",19.340
15,2014-06-30,73,"121,060.860",27.040
16,2014-03-31,3,"55,061.360",13.800
17,2013-12-31,66,"113,328.300",23.570
18,2013-09-30,7,"88,145.870",16.420
19,2013-06-30,85,"121,629.860",33.670
20,2013-03-31,10,"75,101.720",20.370
21,2012-12-31,82,"172,566.450",40.400
22,2012-09-30,14,"113,921.700",27.600
23,2012-06-30,58,"146,019.230",33.870
24,2012-03-31,10,"77,914.350",22.110
25,2011-12-31,29,"49,819.100",19.070
26,2011-09-30,4,"33,302.020",10.220
27,2011-06-30,18,"20,827.800",9.720
28,2011-03-31,5,"21,763.320",12.060
29,2010-12-31,34,"31,655.610",16.490
30,2010-09-30,17,"22,422.590",16.200
