序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,5,828.910,0.380
2,2016-12-31,3,905.030,0.260
3,2016-06-30,9,"3,436.560",1.090
4,2015-12-31,4,714.120,0.210
5,2015-06-30,2,"1,400.200",0.350
6,2014-12-31,2,828.610,0.330
7,2014-09-30,1,392.710,0.160
8,2014-06-30,4,50.200,0.030
9,2013-12-31,5,55.440,0.050
10,2013-09-30,2,11.410,0.010
11,2013-06-30,6,122.980,0.080
12,2012-12-31,7,837.770,0.620
13,2012-06-30,5,205.580,0.120
14,2012-03-31,1,444.820,0.280
15,2011-12-31,3,"1,840.180",1.310
16,2011-09-30,1,543.660,0.420
17,2011-03-31,1,"1,663.840",1.020
18,2010-12-31,4,"4,265.360",3.340
19,2009-12-31,1,548.730,0.480
20,2009-09-30,2,"9,288.000",11.960
21,2009-03-31,2,"3,679.660",5.690
22,2008-12-31,2,"2,581.270",6.870
23,2008-09-30,4,"4,823.810",11.820
24,2008-06-30,16,"16,209.240",23.640
25,2008-03-31,15,"24,465.030",29.790
