序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,27,"1,468.020",0.560
2,2018-06-30,13,"1,199.890",0.330
3,2018-03-31,1,"3,676.530",0.880
4,2017-12-31,17,"5,124.890",1.190
5,2017-09-30,1,"4,942.310",1.020
6,2017-06-30,22,"35,451.870",7.200
7,2017-03-31,5,"41,550.060",7.750
8,2016-12-31,28,"59,759.140",9.610
9,2016-09-30,15,"36,104.260",6.010
10,2016-06-30,58,"66,810.120",12.220
11,2016-03-31,6,"24,186.870",5.330
12,2015-12-31,41,"59,121.060",10.910
13,2015-09-30,3,"3,324.760",0.940
14,2015-06-30,5,247.580,0.040
15,2014-12-31,6,464.730,0.090
16,2014-06-30,4,410.350,0.140
17,2014-03-31,1,386.690,0.150
18,2013-12-31,7,589.120,0.240
19,2013-09-30,1,388.490,0.170
20,2013-06-30,5,395.370,0.200
21,2012-12-31,7,231.140,0.100
22,2012-06-30,5,223.190,0.090
23,2011-12-31,6,"2,408.380",1.080
24,2011-09-30,5,"19,479.410",7.040
25,2011-06-30,7,"23,684.200",6.850
26,2011-03-31,3,"21,772.470",6.860
27,2010-12-31,7,"27,196.070",9.550
28,2010-09-30,4,"21,740.880",8.440
29,2010-06-30,4,"15,009.320",7.850
30,2010-03-31,3,"26,721.130",9.670
31,2009-12-31,4,"10,238.220",4.140
32,2009-09-30,2,"5,166.780",2.770
33,2009-06-30,3,"1,257.220",0.660
34,2008-06-30,2,903.540,0.480
35,2007-09-30,1,"10,303.550",4.010
36,2007-06-30,2,"15,605.920",11.180
37,2007-03-31,2,"4,387.220",4.310
38,2006-12-31,1,39.420,0.050
39,2006-09-30,1,"2,173.670",3.360
40,2006-06-30,1,49.880,0.100
41,2006-03-31,1,223.500,0.830
42,2005-12-31,1,22.630,0.100
43,2005-06-30,1,22.340,0.100
44,2004-12-31,1,29.280,0.100
45,2004-06-30,1,33.680,0.100
46,2002-12-31,6,975.680,1.950
47,2002-06-30,8,"1,797.920",2.640
48,2001-06-30,1,27.470,0.030
