序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,"5,077.350",0.870
2,2018-12-31,54,"12,363.660",2.770
3,2018-09-30,4,"6,240.190",1.050
4,2018-06-30,83,"23,495.970",2.960
5,2018-03-31,2,"9,781.100",1.180
6,2017-12-31,78,"22,030.800",2.880
7,2017-09-30,5,"20,909.070",2.330
8,2017-06-30,70,"35,636.260",3.440
9,2017-03-31,17,"26,609.080",2.940
10,2016-12-31,55,"14,964.590",1.810
11,2016-09-30,3,"13,218.700",1.340
12,2016-06-30,53,"22,847.010",2.200
13,2016-03-31,12,"26,028.600",2.320
14,2015-12-31,60,"70,954.660",7.480
15,2015-09-30,3,"17,695.650",3.480
16,2015-06-30,71,"52,868.560",6.010
17,2015-03-31,6,"12,236.510",1.690
18,2014-12-31,43,"11,611.720",1.960
19,2014-06-30,51,"26,745.730",5.940
20,2013-12-31,81,"63,275.700",11.940
21,2013-09-30,4,"23,831.190",4.950
22,2013-06-30,94,"86,079.110",17.220
23,2013-03-31,10,"40,358.410",8.780
24,2012-12-31,81,"137,416.500",32.950
25,2012-09-30,11,"70,737.370",17.090
26,2012-06-30,94,"141,395.310",30.230
27,2012-03-31,5,"26,611.230",6.540
28,2011-12-31,47,"100,988.390",23.810
29,2011-09-30,6,"71,435.470",12.760
30,2011-06-30,19,"46,264.610",10.000
31,2011-03-31,6,"44,881.540",12.670
32,2010-12-31,20,"113,159.900",25.910
33,2010-09-30,11,"54,362.190",17.730
34,2010-06-30,69,"38,964.540",29.580
