序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,8,"12,420.910",3.140
2,2018-09-30,4,"18,625.150",5.680
3,2018-06-30,6,"1,125.920",0.390
4,2018-03-31,1,"1,669.280",0.520
5,2017-12-31,13,"3,956.020",2.490
6,2017-09-30,3,"6,879.550",3.260
7,2017-06-30,21,"11,816.990",6.500
8,2017-03-31,7,"16,491.490",8.260
9,2016-12-31,31,"22,949.790",10.420
10,2016-09-30,11,"15,849.030",5.810
11,2016-06-30,13,"13,070.950",4.710
12,2016-03-31,3,"3,816.620",1.740
13,2015-12-31,20,"21,062.560",11.970
14,2015-09-30,9,"6,877.210",8.410
15,2015-06-30,14,"15,181.520",12.360
16,2015-03-31,9,"7,587.930",8.000
