序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,16,"11,821.490",1.250
2,2018-12-31,38,"31,260.630",5.440
3,2018-09-30,14,"50,876.270",6.240
4,2018-06-30,101,"137,416.180",13.820
5,2018-03-31,10,"38,226.430",4.620
6,2017-12-31,100,"108,502.040",10.510
7,2017-09-30,31,"68,101.530",6.710
8,2017-06-30,101,"111,338.190",12.930
9,2017-03-31,18,"51,314.820",6.140
10,2016-12-31,41,"10,451.720",1.640
11,2016-09-30,2,"7,386.860",1.190
12,2016-06-30,76,"69,284.560",10.450
13,2016-03-31,8,"17,335.070",3.100
14,2015-12-31,20,"12,200.750",1.890
15,2015-09-30,2,"4,514.090",1.010
16,2015-06-30,21,"19,055.850",2.780
17,2015-03-31,1,"3,187.800",0.520
18,2014-12-31,43,"11,641.970",2.150
19,2014-09-30,7,"16,244.610",3.490
20,2014-06-30,36,"12,819.920",3.220
21,2014-03-31,4,"9,235.320",2.130
22,2013-12-31,39,"20,065.280",4.170
23,2013-09-30,3,"17,826.780",3.750
24,2013-06-30,35,"21,440.160",4.950
25,2013-03-31,5,"24,617.770",4.620
26,2012-12-31,55,"62,926.630",9.420
27,2012-09-30,2,"15,172.490",2.980
28,2012-06-30,35,"50,964.090",8.320
29,2012-03-31,4,"24,040.560",4.430
30,2011-12-31,18,"12,323.340",3.060
31,2011-09-30,5,"17,194.910",3.480
32,2011-06-30,23,"41,684.660",7.500
33,2011-03-31,5,"39,471.430",6.320
34,2010-12-31,20,"70,006.680",10.220
35,2010-09-30,11,"97,501.330",12.210
36,2010-06-30,38,"115,182.760",18.390
37,2010-03-31,5,"40,552.400",7.360
38,2009-12-31,10,"36,781.300",6.350
39,2009-09-30,2,"11,800.120",3.330
40,2009-06-30,2,"6,407.460",3.630
41,2009-03-31,4,"10,606.650",6.440
42,2008-12-31,2,"6,680.010",6.070
43,2008-09-30,1,"4,158.930",3.080
44,2008-06-30,1,"4,986.740",3.080
45,2008-03-31,1,"6,668.850",3.160
46,2007-12-31,1,"10,046.320",3.160
47,2007-09-30,1,"7,768.190",3.160
48,2006-12-31,1,61.850,0.050
49,2006-09-30,4,"5,685.930",6.140
50,2006-06-30,9,"8,402.820",8.590
51,2006-03-31,2,"1,098.220",1.910
52,2005-12-31,3,"1,805.800",3.800
53,2005-09-30,2,"2,401.670",4.870
54,2005-06-30,3,"2,991.330",5.990
55,2004-12-31,1,54.200,0.100
56,2004-06-30,1,59.190,0.100
57,2002-12-31,3,"1,270.800",1.760
58,2002-06-30,4,"2,076.790",2.300
59,2001-12-31,3,"1,426.690",1.520
60,2001-09-30,1,484.770,0.480
61,2000-12-31,1,"1,686.640",1.340
62,1999-12-31,1,49.610,0.050
