序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"4,141.040",0.360
2,2017-12-31,64,"22,197.340",1.900
3,2017-09-30,3,"3,377.480",0.300
4,2017-06-30,62,"29,374.630",2.620
5,2017-03-31,5,"5,708.930",0.470
6,2016-12-31,56,"53,638.700",6.920
7,2016-09-30,4,"16,844.000",1.590
8,2016-06-30,27,"27,504.720",4.840
9,2016-03-31,8,"29,902.490",5.300
10,2015-12-31,34,"36,895.630",5.110
11,2015-09-30,3,"1,992.980",0.450
12,2015-06-30,11,"10,599.660",1.740
13,2015-03-31,5,"21,677.650",3.470
14,2014-12-31,13,"11,898.930",2.710
15,2014-09-30,7,"32,368.810",7.300
16,2014-06-30,7,"6,739.200",2.560
17,2014-03-31,1,"4,095.720",1.530
18,2013-12-31,4,"2,940.380",1.000
19,2013-09-30,1,"1,847.640",0.960
20,2013-06-30,2,8.140,0.010
21,2012-12-31,2,5.800,0.000
22,2012-06-30,2,264.360,0.120
23,2006-12-31,1,28.780,0.030
24,2006-06-30,2,108.670,0.120
25,2005-12-31,3,226.370,0.390
26,2005-06-30,2,255.860,0.430
27,2004-12-31,3,648.070,0.500
28,2004-09-30,1,613.550,0.530
29,2004-06-30,3,"1,653.100",1.060
30,2003-12-31,2,"1,526.300",0.750
31,2003-06-30,1,372.040,0.190
