序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,6,"1,776.760",0.560
2,2017-12-31,15,"8,439.210",2.550
3,2017-09-30,2,"7,325.530",1.710
4,2017-06-30,12,"2,350.160",0.520
5,2016-12-31,5,"1,118.670",0.180
6,2016-06-30,23,"41,445.370",8.350
7,2016-03-31,4,"29,832.350",6.170
8,2015-12-31,10,"27,236.940",3.190
9,2015-06-30,1,0.060,0.000
10,2014-12-31,1,109.650,0.060
11,2014-06-30,1,135.760,0.100
12,2013-12-31,1,"1,436.670",0.990
13,2013-09-30,1,"1,959.990",1.340
14,2012-09-30,1,499.800,0.530
15,2012-06-30,2,183.330,0.180
16,2012-03-31,1,"1,144.500",1.200
17,2011-12-31,1,109.910,0.130
18,2009-12-31,1,755.000,0.470
19,2009-09-30,1,"2,103.440",2.080
20,2005-12-31,1,24.950,0.090
21,2005-06-30,1,22.720,0.090
22,2004-12-31,1,40.130,0.090
23,2004-06-30,1,53.910,0.090
24,2003-12-31,1,74.890,0.130
25,2002-12-31,3,"1,831.530",2.000
26,2002-09-30,1,"1,612.020",1.390
27,2002-06-30,6,"3,829.390",2.920
28,2001-12-31,1,715.160,0.530
29,2001-06-30,2,"3,715.820",1.890
30,2000-12-31,2,"2,035.450",1.270
31,2000-06-30,3,"6,880.470",3.830
32,2000-03-31,1,"6,137.950",3.180
