序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,13,"7,250.170",0.750
2,2017-09-30,5,"7,321.110",0.730
3,2017-06-30,57,"15,371.160",2.020
4,2017-03-31,9,"4,655.480",0.490
5,2016-12-31,60,"17,911.490",1.890
6,2016-09-30,5,"19,668.860",1.830
7,2016-06-30,75,"52,055.630",4.510
8,2016-03-31,12,"42,034.570",3.250
9,2015-12-31,122,"316,510.620",14.990
10,2015-09-30,46,"148,373.250",8.460
11,2015-06-30,104,"349,813.520",13.390
12,2015-03-31,25,"144,450.020",6.730
13,2014-12-31,73,"145,459.400",11.050
14,2014-09-30,11,"70,844.740",6.060
15,2014-06-30,54,"41,301.610",4.580
16,2013-12-31,31,"16,563.790",2.130
17,2013-09-30,2,"1,612.070",0.170
18,2013-06-30,32,"32,758.890",4.000
19,2013-03-31,1,"4,474.870",0.560
20,2012-12-31,13,"12,335.800",2.130
21,2012-09-30,1,"9,290.090",1.770
22,2012-06-30,4,"17,982.010",2.210
23,2012-03-31,1,"16,945.180",1.860
24,2011-12-31,1,"13,674.950",1.860
25,2010-09-30,1,"3,719.460",1.220
26,2010-06-30,1,"2,600.090",0.970
27,2008-12-31,1,"2,299.880",2.790
28,2008-09-30,2,"4,165.690",4.400
29,2008-06-30,3,"7,804.770",6.620
30,2008-03-31,2,"7,247.620",4.580
31,2005-12-31,1,0.010,0.000
32,2005-06-30,1,0.010,0.000
33,2004-12-31,1,0.020,0.000
34,2004-06-30,1,0.020,0.000
35,2003-12-31,2,"2,261.080",1.760
36,2003-06-30,2,"5,620.060",3.310
37,2002-12-31,2,"5,350.430",3.310
38,2001-06-30,2,516.480,0.320
