序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,1,100.810,0.170
2,2017-12-31,2,7.700,0.010
3,2017-06-30,5,326.200,0.470
4,2017-03-31,2,"1,447.700",1.620
5,2016-12-31,1,1.270,0.000
