序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,"2,479.120",0.140
2,2017-06-30,37,"3,952.830",0.220
3,2016-12-31,39,"3,859.490",0.200
4,2016-09-30,3,"2,588.220",0.160
5,2016-06-30,42,"5,216.250",0.290
6,2016-03-31,1,"3,077.990",0.160
7,2015-12-31,44,"7,290.980",0.300
8,2015-09-30,1,"8,742.630",0.450
9,2015-06-30,55,"35,455.380",0.930
10,2015-03-31,2,"4,960.900",0.270
11,2014-12-31,29,"2,559.460",0.250
12,2014-09-30,1,"1,091.610",0.100
13,2014-06-30,7,772.760,0.070
14,2013-12-31,4,40.010,0.010
15,2011-12-31,4,"4,604.960",4.760
16,2011-09-30,2,"5,509.680",4.780
17,2011-06-30,5,"5,295.510",3.880
18,2011-03-31,1,"4,157.200",2.640
19,2010-12-31,4,"3,893.080",2.750
20,2010-06-30,3,"1,063.880",0.810
21,2009-12-31,6,"5,326.870",3.140
22,2007-09-30,1,"4,644.920",1.980
23,2007-06-30,2,"3,479.140",2.050
24,2006-12-31,2,36.250,0.030
25,2006-09-30,1,938.840,0.750
26,2006-06-30,3,663.840,0.790
27,2006-03-31,1,"2,740.950",4.320
28,2005-12-31,2,106.430,0.190
29,2005-09-30,1,108.090,0.180
30,2005-06-30,2,177.860,0.310
31,2005-03-31,2,434.420,0.620
32,2004-12-31,3,583.560,0.730
33,2004-09-30,2,421.910,0.490
34,2004-06-30,2,407.300,0.390
35,2003-12-31,1,180.080,0.180
36,2002-12-31,3,"1,018.730",0.940
37,2002-06-30,3,821.830,0.460
38,1999-09-30,1,"4,464.270",2.820
