序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,6,"3,669.220",1.140
2,2017-06-30,20,"19,494.760",6.930
3,2017-03-31,5,"5,440.050",1.910
4,2016-12-31,14,"21,208.610",7.450
5,2016-09-30,2,"6,576.370",2.230
6,2016-06-30,9,"1,927.910",0.680
7,2015-12-31,8,"2,544.920",0.760
8,2015-06-30,3,278.110,0.090
9,2014-12-31,7,"2,505.730",1.210
10,2014-09-30,3,"4,048.470",1.650
11,2014-06-30,17,"9,705.220",4.940
12,2013-12-31,2,"1,151.930",1.450
13,2013-09-30,1,"4,425.320",6.280
14,2013-06-30,2,"3,905.160",6.280
15,2013-03-31,5,"15,261.160",19.150
16,2012-12-31,13,"5,435.660",5.910
17,2012-09-30,2,600.810,0.770
18,2012-06-30,7,"3,796.840",4.550
19,2012-03-31,4,"9,365.470",9.650
20,2011-12-31,16,"29,228.120",28.650
21,2011-09-30,7,"27,730.420",23.250
22,2011-06-30,17,"40,493.920",29.550
23,2011-03-31,10,"26,738.930",24.300
