序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,6,"17,580.900",0.660
2,2017-12-31,115,"40,072.500",1.690
3,2017-09-30,1,"6,453.690",0.280
4,2017-06-30,81,"17,159.810",0.710
5,2017-03-31,2,"14,057.630",0.650
6,2016-12-31,42,"25,818.360",0.850
7,2016-09-30,1,"7,946.230",0.300
8,2016-06-30,56,"19,337.760",1.180
9,2015-12-31,79,"73,958.290",4.110
10,2015-09-30,4,"13,674.870",1.170
11,2015-06-30,102,"153,673.180",6.610
12,2015-03-31,18,"47,581.870",2.420
13,2014-12-31,99,"98,509.520",6.180
14,2014-09-30,10,"62,062.490",6.060
15,2014-06-30,71,"33,528.950",4.410
16,2014-03-31,13,"37,408.800",4.200
17,2013-12-31,75,"61,871.830",8.550
18,2013-09-30,8,"82,795.280",8.880
19,2013-06-30,103,"162,183.830",16.140
20,2013-03-31,10,"117,313.720",11.320
21,2012-12-31,124,"281,062.310",19.940
22,2012-09-30,13,"109,005.170",36.640
23,2012-06-30,116,"263,715.540",67.020
24,2012-03-31,14,"141,003.020",41.960
25,2011-12-31,72,"147,627.220",55.520
26,2011-09-30,11,"77,486.860",31.910
27,2011-06-30,73,"168,798.300",50.710
28,2011-03-31,13,"121,852.930",30.750
29,2010-12-31,54,"168,227.450",46.610
30,2010-09-30,7,"47,720.740",16.770
31,2010-06-30,33,"81,201.180",29.220
32,2010-03-31,14,"94,666.720",22.220
33,2009-12-31,41,"241,916.020",51.320
34,2009-09-30,11,"107,137.790",32.200
35,2009-06-30,11,"49,036.610",15.600
36,2006-12-31,1,0.190,0.000
37,2006-09-30,1,147.130,0.260
38,2006-06-30,1,0.170,0.000
39,2005-12-31,1,0.120,0.000
40,2005-06-30,1,0.130,0.000
41,2004-12-31,1,0.180,0.000
42,2004-06-30,1,0.190,0.000
43,2002-12-31,3,"1,248.430",1.760
44,2002-06-30,3,"1,451.010",1.480
45,2001-12-31,2,"1,341.590",1.340
46,2001-06-30,1,"1,427.090",1.230
47,2000-12-31,2,"2,289.340",2.310
48,2000-06-30,14,"12,475.960",16.680
