序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,46.240,0.020
2,2017-06-30,10,"1,638.120",0.580
3,2017-03-31,1,"2,174.610",0.690
4,2016-12-31,17,"12,544.730",3.720
5,2016-09-30,2,"10,930.600",2.570
6,2016-06-30,14,"18,540.510",4.430
7,2016-03-31,1,"10,869.100",2.420
8,2015-12-31,16,"32,073.920",6.840
9,2015-06-30,3,"3,912.180",1.320
10,2015-03-31,5,"5,068.710",1.930
11,2014-12-31,5,"2,419.400",1.730
12,2014-09-30,1,923.170,0.430
13,2014-06-30,2,442.730,0.340
14,2013-12-31,6,"1,640.450",1.820
15,2013-09-30,1,658.890,0.780
16,2013-06-30,3,273.670,0.410
17,2012-12-31,3,202.650,0.350
18,2012-09-30,1,482.990,0.770
19,2012-06-30,2,"3,091.210",9.910
20,2012-03-31,2,"1,919.400",5.940
21,2011-12-31,5,"3,050.210",8.670
22,2011-09-30,4,"7,085.490",20.140
