序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,7,"3,965.500",0.360
2,2018-12-31,89,"73,940.540",9.550
3,2018-09-30,21,"63,548.020",6.830
4,2018-06-30,113,"114,684.360",15.700
5,2018-03-31,13,"47,405.260",6.390
6,2017-12-31,81,"78,256.500",9.950
7,2017-09-30,8,"51,534.700",5.940
8,2017-06-30,99,"111,685.890",12.380
9,2017-03-31,19,"89,797.020",8.630
10,2016-12-31,80,"128,211.950",12.860
11,2016-09-30,14,"92,014.220",8.170
12,2016-06-30,86,"188,934.260",18.200
13,2016-03-31,18,"123,185.900",12.100
14,2015-12-31,93,"225,270.270",21.540
15,2015-09-30,25,"93,164.630",13.250
16,2015-06-30,43,"121,571.750",12.470
17,2015-03-31,6,"31,387.420",3.490
18,2014-12-31,55,"105,923.390",16.060
19,2014-09-30,5,"17,945.900",3.350
20,2014-06-30,24,"30,140.180",8.510
21,2014-03-31,4,"14,961.680",5.910
22,2013-12-31,21,"26,637.350",8.930
23,2013-09-30,1,"2,783.620",1.060
24,2013-06-30,2,"4,769.160",1.570
25,2013-03-31,2,"4,802.040",1.620
26,2011-12-31,1,376.160,0.240
27,2009-12-31,1,"3,489.370",2.060
28,2009-09-30,1,"2,213.830",1.450
29,2009-06-30,1,"2,507.210",1.450
30,2006-12-31,2,165.640,0.820
31,2006-06-30,1,18.040,0.080
32,2005-12-31,1,13.120,0.090
33,2005-06-30,1,13.470,0.090
34,2004-12-31,1,17.150,0.090
35,2004-06-30,1,23.830,0.090
36,2003-06-30,1,88.840,0.250
