序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,421.930,0.090
2,2017-12-31,35,"16,981.300",2.930
3,2017-09-30,4,"6,346.080",1.010
4,2017-06-30,38,"14,635.880",2.210
5,2017-03-31,2,"16,030.930",2.690
6,2016-12-31,35,"27,372.450",4.520
7,2016-06-30,24,"5,763.000",1.070
8,2016-03-31,1,"4,170.720",0.770
9,2015-12-31,22,"11,677.640",1.710
10,2015-06-30,17,"2,816.430",0.380
11,2015-03-31,1,"8,853.260",1.550
12,2014-12-31,35,"9,721.350",2.340
13,2014-06-30,26,"1,657.580",0.490
14,2013-12-31,25,"2,757.130",0.790
15,2013-06-30,28,"4,165.480",1.350
16,2013-03-31,1,"1,406.260",0.450
17,2012-12-31,27,"5,231.320",1.580
18,2012-09-30,1,"1,865.920",0.660
19,2012-06-30,25,"7,253.720",2.170
20,2012-03-31,3,"8,231.340",2.260
21,2011-12-31,21,"13,696.640",3.620
22,2011-09-30,3,"14,068.960",4.140
23,2011-06-30,10,"16,244.490",4.540
24,2011-03-31,2,"12,775.210",3.120
25,2010-12-31,6,"14,643.370",3.470
26,2010-09-30,2,"14,220.510",3.390
27,2010-06-30,8,"12,268.710",3.550
28,2010-03-31,6,"16,520.760",4.960
29,2009-12-31,13,"14,585.120",4.620
30,2009-09-30,6,"11,792.480",5.290
31,2009-06-30,14,"25,637.260",8.690
32,2009-03-31,11,"32,394.860",12.090
33,2008-12-31,6,"6,427.480",5.970
34,2008-09-30,3,"3,770.400",3.160
35,2008-06-30,5,"7,085.680",4.530
36,2008-03-31,5,"28,750.410",10.100
37,2007-12-31,8,"52,505.630",17.060
38,2007-09-30,6,"36,953.050",23.660
39,2007-06-30,5,"29,892.670",20.980
40,2007-03-31,3,"31,458.590",28.650
41,2006-12-31,32,"5,279.020",9.660
