序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,11,"5,453.650",1.680
2,2017-06-30,2,842.700,0.280
3,2016-12-31,14,"4,637.640",1.070
4,2016-09-30,2,"2,428.660",0.740
5,2016-06-30,6,"1,481.690",0.520
6,2015-12-31,5,"1,940.890",0.490
7,2015-06-30,3,117.830,0.020
8,2013-12-31,1,8.350,0.010
9,2013-06-30,1,11.020,0.010
10,2013-03-31,1,999.540,1.070
11,2012-12-31,3,"2,912.990",4.140
12,2012-09-30,2,"4,156.980",6.260
13,2012-06-30,3,"4,645.890",6.390
14,2012-03-31,2,"5,227.400",4.860
15,2011-12-31,4,"8,225.720",7.510
16,2011-09-30,3,"7,979.180",6.470
17,2011-06-30,3,"8,609.930",6.100
18,2011-03-31,1,"4,439.610",3.230
19,2010-12-31,3,"7,668.320",5.260
20,2010-09-30,3,"9,656.730",6.750
21,2010-06-30,3,"5,782.720",5.450
22,2010-03-31,6,"18,147.130",11.250
23,2009-12-31,12,"24,561.660",15.020
24,2009-09-30,6,"14,871.270",12.110
25,2009-06-30,6,"13,913.330",14.560
26,2009-03-31,8,"18,767.990",26.650
27,2008-12-31,7,"11,445.120",24.200
28,2008-09-30,7,"14,795.410",31.200
29,2008-06-30,9,"24,041.360",28.140
30,2008-03-31,7,"28,085.890",20.200
31,2007-12-31,9,"34,481.130",18.880
32,2007-09-30,5,"35,416.980",17.940
33,2007-06-30,7,"10,637.660",13.100
34,2007-03-31,3,"7,817.710",9.830
35,2006-12-31,2,"3,673.000",7.230
36,2006-09-30,1,490.000,1.230
37,2002-06-30,1,68.470,0.130
38,2001-12-31,2,"1,400.190",2.670
39,2001-06-30,2,"2,262.730",2.970
