序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,"1,051.650",0.180
2,2017-12-31,4,163.070,0.030
3,2017-09-30,1,"1,249.000",0.250
4,2017-06-30,14,"4,134.840",0.870
5,2017-03-31,2,"6,382.030",1.150
6,2016-12-31,20,"12,122.110",2.100
7,2016-09-30,3,"13,424.160",2.330
8,2016-06-30,16,"23,341.340",4.080
9,2016-03-31,5,"19,782.080",3.630
10,2015-12-31,15,"28,391.070",3.920
11,2015-09-30,4,"27,064.160",4.590
12,2015-06-30,24,"76,661.340",9.160
13,2015-03-31,4,"9,472.560",1.860
14,2014-12-31,6,"5,069.390",5.110
15,2014-03-31,2,"2,493.000",3.770
16,2012-06-30,1,8.480,0.020
17,2011-12-31,2,"4,056.000",15.950
