序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,"12,826.780",1.640
2,2017-09-30,11,"94,838.230",15.240
3,2017-06-30,31,"136,820.540",22.080
4,2017-03-31,14,"118,804.310",20.730
5,2016-12-31,40,"170,056.440",27.540
6,2016-09-30,17,"145,745.090",22.780
7,2016-06-30,36,"145,864.040",26.310
8,2016-03-31,11,"86,518.180",16.270
9,2015-12-31,22,"81,109.920",15.210
10,2015-09-30,6,"21,850.530",5.810
11,2015-06-30,13,"35,838.670",6.910
12,2015-03-31,6,"23,216.120",5.820
13,2014-12-31,11,"23,345.140",7.230
14,2014-09-30,9,"36,967.190",8.840
15,2014-06-30,1,"3,438.000",1.120
16,2014-03-31,1,"3,341.550",1.140
17,2013-09-30,1,"2,406.000",0.920
18,2013-06-30,1,"2,025.000",0.920
19,2013-03-31,1,"3,716.310",1.240
20,2005-12-31,1,0.080,0.000
21,2005-06-30,1,0.070,0.000
22,2004-12-31,1,0.110,0.000
23,2004-06-30,1,0.130,0.000
24,2002-12-31,3,"9,844.800",7.320
25,2002-09-30,2,"8,776.240",6.060
26,2002-06-30,4,"6,647.270",5.410
27,2002-03-31,1,"5,579.150",4.430
28,2001-12-31,1,869.300,0.590
29,2001-09-30,1,"6,473.630",4.430
30,2001-06-30,5,"27,154.750",15.060
31,2001-03-31,5,"42,483.080",22.410
32,2000-12-31,6,"61,636.670",29.680
33,2000-09-30,4,"28,188.010",17.270
34,2000-06-30,5,"40,013.840",23.720
35,2000-03-31,1,"9,566.850",7.350
36,1999-12-31,1,"3,999.070",4.150
