序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-09-30,1,"5,532.520",1.350
2,2018-06-30,42,"15,738.270",2.750
3,2018-03-31,5,"12,683.990",1.430
4,2017-12-31,90,"48,568.300",5.500
5,2017-09-30,8,"32,989.290",3.340
6,2017-06-30,151,"169,403.230",16.330
7,2017-03-31,25,"53,054.210",5.230
8,2016-12-31,63,"85,620.540",10.330
9,2016-09-30,4,"48,759.820",7.150
10,2016-06-30,28,"62,358.430",8.420
11,2016-03-31,7,"70,921.010",9.130
12,2015-12-31,54,"184,343.930",22.050
13,2015-09-30,8,"33,606.080",7.300
14,2015-06-30,27,"58,715.960",6.750
15,2015-03-31,6,"21,958.980",3.260
16,2014-12-31,12,"16,802.690",9.870
17,2014-09-30,4,"21,142.030",11.660
18,2014-06-30,51,"75,473.200",39.650
19,2014-03-31,5,"17,052.840",11.550
20,2013-12-31,25,"28,088.040",8.060
21,2013-09-30,7,"23,976.160",6.400
22,2013-06-30,50,"42,064.020",12.400
23,2013-03-31,14,"38,405.770",27.510
24,2012-12-31,24,"23,841.750",26.890
25,2012-09-30,4,"6,396.940",8.980
26,2012-06-30,15,"13,915.890",17.950
27,2012-03-31,4,"7,769.140",10.680
28,2011-12-31,17,"10,055.040",17.250
29,2011-09-30,3,"9,619.690",11.090
30,2011-06-30,21,"22,182.660",27.270
31,2011-03-31,8,"34,268.830",36.750
32,2010-12-31,22,"52,668.760",45.800
33,2010-09-30,2,"2,889.360",4.110
34,2010-06-30,22,"4,159.060",7.310
