序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,4,"17,499.310",1.870
2,2017-06-30,30,"11,291.770",1.340
3,2017-03-31,5,"6,346.500",0.770
4,2016-12-31,25,"7,433.760",0.950
5,2016-09-30,4,"11,015.940",1.450
6,2016-06-30,27,"12,980.110",1.940
7,2016-03-31,3,"5,263.530",0.790
8,2015-12-31,16,"5,166.420",0.690
9,2015-09-30,1,"1,230.690",0.170
10,2015-06-30,9,"7,091.650",0.620
11,2015-03-31,1,48.670,0.010
12,2014-12-31,10,"1,265.950",0.160
13,2014-09-30,4,"3,408.560",0.490
14,2014-06-30,28,"1,596.860",0.280
15,2014-03-31,3,"1,932.060",0.330
16,2013-12-31,33,"8,560.680",1.200
17,2013-09-30,4,"8,645.740",1.040
18,2013-06-30,57,"8,596.350",1.220
19,2013-03-31,2,"4,175.120",0.410
20,2012-12-31,55,"22,484.630",1.930
21,2012-09-30,5,"43,327.300",3.520
22,2012-06-30,58,"50,413.780",3.850
23,2012-03-31,4,"25,409.930",1.770
24,2011-12-31,44,"17,142.250",1.270
25,2011-09-30,4,"18,172.930",1.090
26,2011-06-30,55,"31,621.060",1.800
27,2011-03-31,5,"31,603.400",1.550
28,2010-12-31,46,"70,089.770",3.430
29,2010-09-30,8,"55,453.970",3.330
30,2010-06-30,50,"57,402.690",4.710
31,2010-03-31,8,"48,153.900",3.110
32,2009-12-31,49,"126,056.120",6.940
33,2009-09-30,8,"78,597.890",14.870
34,2009-06-30,17,"25,040.320",5.060
35,2009-03-31,5,"14,206.880",3.930
36,2008-12-31,15,"4,468.980",1.880
37,2008-09-30,5,"9,883.220",2.900
38,2008-06-30,20,"39,468.780",8.390
39,2008-03-31,8,"53,157.170",10.580
40,2007-12-31,41,"280,153.730",33.120
41,2007-09-30,10,"258,364.480",23.280
42,2007-06-30,15,"34,460.850",9.260
43,2007-03-31,2,"2,754.600",1.010
44,2006-12-31,9,"4,428.430",2.390
45,2006-06-30,8,"1,359.690",0.740
46,2006-03-31,3,"3,681.780",2.470
47,2005-12-31,8,"5,532.090",5.190
48,2005-09-30,2,"5,345.670",4.680
49,2005-06-30,6,"2,675.160",2.660
50,2005-03-31,4,"5,124.640",4.070
51,2004-12-31,18,"16,545.910",11.900
52,2004-09-30,5,"11,001.530",8.450
53,2004-06-30,9,"9,185.480",7.970
54,2003-12-31,17,"24,957.590",19.260
55,2003-06-30,9,"7,834.420",6.300
56,2003-03-31,1,"1,232.620",0.980
57,2002-12-31,21,"17,449.160",15.330
58,2002-09-30,2,"5,107.760",3.780
59,2002-06-30,21,"16,932.070",11.320
60,2002-03-31,4,"7,668.570",5.100
61,2001-12-31,21,"18,486.000",12.430
62,2001-09-30,5,"5,474.900",3.930
