序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,10,"2,581.420",0.560
2,2018-12-31,14,"1,430.100",0.440
3,2018-09-30,1,"1,081.440",0.300
4,2018-06-30,12,"1,726.990",0.460
5,2018-03-31,1,"1,381.780",0.340
6,2017-12-31,27,"5,537.910",1.140
7,2017-09-30,4,"12,460.060",2.040
8,2017-06-30,84,"57,732.200",8.210
9,2017-03-31,39,"89,313.400",9.410
10,2016-12-31,88,"112,858.630",15.590
11,2016-09-30,15,"51,200.260",8.640
12,2016-06-30,26,"19,914.260",3.830
13,2016-03-31,3,"11,062.210",2.140
14,2015-12-31,20,"12,939.130",1.770
15,2015-09-30,2,"10,159.220",2.470
16,2015-06-30,18,"30,937.520",4.410
17,2015-03-31,6,"23,166.990",4.960
18,2014-12-31,29,"15,361.320",3.970
19,2014-06-30,2,13.380,0.010
20,2014-03-31,1,16.580,0.010
21,2013-12-31,4,27.960,0.010
22,2013-06-30,6,57.180,0.020
23,2012-12-31,4,31.770,0.010
24,2012-06-30,5,72.410,0.020
25,2012-03-31,1,"3,122.500",0.880
26,2011-12-31,4,"3,848.390",1.110
27,2011-06-30,3,"1,491.150",0.400
28,2010-12-31,2,648.220,0.160
29,2010-06-30,4,"1,795.230",1.030
30,2007-12-31,1,"1,082.950",0.860
31,2007-09-30,1,"5,303.670",3.620
32,2007-06-30,1,"1,535.960",1.510
33,2006-12-31,2,343.980,0.550
34,2006-09-30,3,"2,906.570",4.180
35,2006-06-30,1,617.090,0.790
36,2005-12-31,1,0.150,0.000
37,2005-06-30,1,0.130,0.000
38,2004-12-31,1,0.140,0.000
39,2004-06-30,1,0.210,0.000
40,2002-12-31,2,405.470,0.610
41,2002-06-30,2,224.720,0.240
