序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,20.450,0.000
2,2017-06-30,3,20.450,0.000
3,2016-12-31,3,22.120,0.000
4,2016-06-30,4,"4,178.680",0.400
5,2015-12-31,10,"2,362.270",0.180
6,2015-09-30,1,"1,704.680",0.140
7,2015-06-30,7,875.560,0.060
8,2015-03-31,1,120.080,0.010
9,2014-12-31,5,"1,513.680",0.220
10,2014-06-30,4,666.610,0.170
11,2013-12-31,1,4.390,0.000
12,2012-12-31,6,269.900,0.060
13,2012-09-30,1,268.350,0.080
14,2012-06-30,12,874.880,0.230
15,2012-03-31,1,280.730,0.080
16,2011-12-31,7,519.070,0.160
17,2011-06-30,4,619.110,0.120
18,2010-12-31,3,525.120,0.110
19,2010-09-30,1,359.650,0.070
20,2010-06-30,3,797.590,0.180
21,2010-03-31,1,632.070,0.090
22,2009-12-31,2,"1,310.120",0.180
23,2008-06-30,3,418.740,0.280
24,2008-03-31,2,"1,801.210",0.680
25,2007-12-31,4,"2,136.170",0.690
26,2007-09-30,1,"1,944.170",0.530
27,2007-06-30,3,"1,856.520",0.670
28,2007-03-31,1,532.100,0.200
29,2006-12-31,4,189.940,0.100
30,2006-06-30,3,218.080,0.160
31,2006-03-31,1,214.300,0.160
32,2005-12-31,2,406.970,0.320
33,2005-09-30,1,336.990,0.330
34,2005-06-30,2,352.710,0.340
35,2005-03-31,1,405.490,0.340
36,2004-12-31,2,508.960,0.340
37,2004-09-30,1,499.980,0.290
38,2004-06-30,2,523.140,0.290
39,2003-12-31,2,896.130,0.570
40,2002-06-30,3,445.630,0.150
41,2000-12-31,1,33.790,0.010
