序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,22,"2,896.470",0.800
2,2016-12-31,24,"17,602.630",3.550
3,2016-06-30,26,"7,225.500",1.370
4,2016-03-31,10,"5,556.950",1.090
5,2015-12-31,45,"38,949.050",6.360
6,2015-09-30,1,"2,625.380",0.880
7,2015-06-30,18,"2,253.990",0.460
8,2015-03-31,3,"16,287.850",3.160
9,2014-12-31,24,"5,792.810",2.030
10,2014-09-30,9,"24,385.880",6.750
11,2014-06-30,16,"8,372.150",2.530
12,2014-03-31,3,"8,492.680",2.860
13,2013-12-31,6,522.490,0.200
14,2013-06-30,4,384.000,0.300
15,2012-12-31,6,749.030,0.720
16,2012-06-30,6,627.590,0.710
17,2011-12-31,7,"4,935.810",4.610
18,2011-09-30,1,"1,314.840",1.420
19,2011-06-30,4,"6,792.160",6.420
20,2011-03-31,2,"9,483.940",14.360
21,2010-12-31,3,"10,825.430",14.740
22,2009-12-31,1,912.070,1.170
23,2009-06-30,1,34.210,0.090
24,2008-12-31,1,20.790,0.100
25,2008-06-30,45,"1,213.350",4.470
