序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"5,259.510",0.620
2,2017-12-31,82,"17,810.870",1.710
3,2017-09-30,3,"3,128.210",0.270
4,2017-06-30,67,"28,015.130",3.450
5,2017-03-31,5,"7,791.620",0.890
6,2016-12-31,51,"9,736.910",1.550
7,2016-09-30,5,"6,630.570",1.060
8,2016-06-30,43,"9,997.140",1.810
9,2015-12-31,42,"5,589.820",0.890
10,2015-09-30,1,"3,564.040",0.570
11,2015-06-30,31,"7,347.540",0.800
12,2014-12-31,35,"22,989.470",2.630
13,2014-09-30,3,"4,656.430",0.680
14,2014-06-30,33,"3,145.450",0.590
15,2014-03-31,4,"3,962.030",0.730
16,2013-12-31,59,"15,711.350",2.200
17,2013-09-30,4,"11,411.920",1.430
18,2013-06-30,56,"16,087.290",2.090
19,2013-03-31,3,"7,808.140",0.690
20,2012-12-31,58,"33,167.060",2.580
21,2012-09-30,6,"36,257.470",6.130
22,2012-06-30,51,"63,465.460",10.690
23,2012-03-31,3,"36,510.080",5.930
24,2011-12-31,39,"44,127.200",7.830
25,2011-09-30,6,"75,484.220",12.060
26,2011-06-30,49,"98,773.780",17.500
27,2011-03-31,8,"51,327.760",8.680
28,2010-12-31,30,"160,486.430",23.770
29,2010-09-30,7,"57,651.240",14.160
30,2010-06-30,18,"64,947.310",21.690
31,2010-03-31,5,"47,820.770",12.440
32,2009-12-31,27,"99,352.820",22.330
33,2009-09-30,10,"53,846.460",15.810
34,2009-06-30,20,"80,249.680",25.940
35,2009-03-31,8,"54,530.870",27.560
36,2008-12-31,22,"30,864.170",33.230
37,2008-09-30,10,"38,125.100",32.700
38,2008-06-30,29,"111,445.290",52.180
39,2008-03-31,11,"109,647.270",37.190
40,2007-12-31,30,"265,560.650",62.620
41,2007-09-30,10,"200,656.370",42.150
42,2007-06-30,25,"89,303.690",43.550
43,2007-03-31,4,"6,066.190",4.280
44,2006-12-31,4,"4,222.920",4.380
45,2006-06-30,4,"1,113.360",1.460
46,2005-12-31,4,579.880,0.920
47,2005-09-30,2,"1,007.630",1.710
48,2005-06-30,9,"9,291.620",14.760
49,2005-03-31,10,"26,279.750",29.690
50,2004-12-31,33,"55,409.750",51.470
51,2004-09-30,12,"36,607.420",38.530
