序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,813.150,0.360
2,2017-12-31,5,"1,041.920",0.380
3,2017-09-30,2,"1,628.560",0.570
4,2017-06-30,8,"1,192.430",0.450
5,2016-12-31,6,"1,379.630",0.440
6,2016-06-30,7,"2,016.570",0.610
7,2016-03-31,1,"2,078.190",1.130
8,2015-12-31,10,"8,732.890",4.640
9,2015-06-30,137,"3,029.700",4.490
