序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,1,137.700,0.030
2,2017-06-30,18,"1,460.200",0.250
3,2016-12-31,10,"3,161.880",0.510
4,2016-06-30,5,"1,637.600",0.470
5,2015-12-31,7,"3,354.510",0.600
6,2015-06-30,2,699.590,0.150
7,2014-12-31,1,79.170,0.040
8,2014-06-30,3,"4,992.360",3.220
9,2014-03-31,1,"2,465.250",1.970
10,2013-12-31,1,"2,880.000",2.280
11,2013-09-30,1,"1,137.060",2.310
12,2013-06-30,2,363.510,0.860
13,2013-03-31,1,293.900,0.670
14,2011-12-31,1,45.580,0.090
15,2011-09-30,1,"1,237.220",2.080
