序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,5,6.020,0.000
2,2018-06-30,2,0.560,0.000
3,2017-12-31,4,10.980,0.000
4,2017-06-30,14,428.060,0.090
5,2017-03-31,1,87.600,0.020
6,2016-12-31,20,"4,387.000",0.710
7,2016-09-30,3,"18,437.930",2.790
8,2016-06-30,25,"3,552.770",0.660
9,2016-03-31,2,"1,816.000",0.320
10,2015-12-31,26,"6,801.220",0.820
11,2015-09-30,2,"5,244.000",0.900
12,2015-06-30,72,"261,560.370",17.350
13,2015-03-31,9,"83,775.220",9.550
14,2014-12-31,58,"103,017.440",18.110
15,2014-06-30,6,142.160,0.040
16,2013-12-31,4,155.140,0.040
17,2013-06-30,5,131.940,0.050
18,2012-12-31,7,639.380,0.330
19,2012-06-30,6,"3,386.840",1.570
20,2011-12-31,8,"8,666.550",4.490
21,2011-06-30,2,"1,179.130",0.400
22,2011-03-31,4,"6,285.030",2.080
23,2010-12-31,8,"19,050.940",5.860
24,2010-09-30,3,"7,314.620",2.760
25,2010-06-30,1,"1,927.500",3.220
26,2010-03-31,2,"3,769.070",4.200
27,2009-12-31,4,"7,340.800",9.190
28,2009-09-30,2,"2,020.050",3.510
29,2009-03-31,1,"1,231.830",2.030
30,2008-12-31,4,"3,477.250",8.400
31,2008-09-30,2,624.320,1.570
32,2008-06-30,1,988.180,1.850
33,2008-03-31,3,"7,028.670",10.730
34,2007-12-31,15,"8,375.670",10.410
