序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,5,"18,488.270",4.830
2,2017-06-30,32,"22,970.690",6.690
3,2017-03-31,6,"17,316.420",4.550
4,2016-12-31,28,"91,631.330",18.630
5,2016-09-30,9,"72,833.300",13.980
6,2016-06-30,46,"145,669.580",30.080
7,2016-03-31,13,"99,821.300",22.450
8,2015-12-31,60,"273,674.670",39.120
9,2015-09-30,10,"36,019.970",11.700
10,2015-06-30,51,"81,215.990",13.010
11,2015-03-31,6,"24,577.750",6.040
12,2014-12-31,26,"17,076.270",6.340
13,2014-09-30,7,"28,134.970",7.270
14,2014-06-30,31,"29,299.650",10.020
15,2014-03-31,4,"4,840.040",2.160
16,2013-12-31,20,"12,117.830",5.760
17,2013-09-30,6,"8,540.930",4.800
18,2013-06-30,23,"22,698.630",17.100
19,2013-03-31,2,"9,130.720",6.800
20,2012-12-31,11,"5,982.240",9.250
21,2012-09-30,6,"11,866.030",18.150
22,2012-06-30,7,"4,678.820",7.320
23,2012-03-31,2,"2,897.390",4.500
24,2011-12-31,3,"2,130.730",3.200
25,2011-09-30,1,"4,114.890",6.400
26,2011-06-30,6,"7,944.260",10.650
27,2011-03-31,6,"12,119.820",12.180
28,2010-12-31,13,"18,979.190",24.110
29,2010-09-30,8,"16,261.260",22.280
30,2010-06-30,12,"11,328.240",17.240
31,2010-03-31,7,"3,649.900",5.070
