序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,3,32.110,0.010
2,2016-12-31,8,775.340,0.190
3,2016-09-30,3,"3,644.080",0.840
4,2016-06-30,3,388.980,0.090
5,2016-03-31,1,155.000,0.040
6,2015-12-31,1,213.530,0.060
7,2015-06-30,3,"1,879.570",0.550
8,2014-12-31,2,287.400,0.150
9,2014-06-30,2,448.590,0.290
10,2013-12-31,2,141.730,0.120
11,2013-06-30,4,556.160,0.590
12,2012-12-31,1,560.640,0.620
13,2012-09-30,2,675.950,0.680
14,2012-06-30,1,91.010,0.090
15,2011-12-31,1,11.870,0.010
16,2006-12-31,1,0.040,0.000
17,2006-06-30,1,0.040,0.000
18,2005-12-31,1,0.040,0.000
19,2005-06-30,1,0.040,0.000
20,2004-12-31,1,0.060,0.000
21,2001-12-31,3,940.740,1.400
22,2001-09-30,1,339.970,0.490
23,2001-06-30,2,972.860,1.120
24,2000-12-31,1,486.010,0.570
