序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,7,"2,089.790",0.080
2,2018-12-31,84,"49,795.710",2.710
3,2018-09-30,1,"8,662.850",0.610
4,2018-06-30,79,"32,426.430",2.150
5,2017-12-31,129,"49,054.900",2.370
6,2017-09-30,2,"19,427.480",0.780
7,2017-06-30,142,"80,257.340",3.460
8,2017-03-31,4,"36,794.280",1.370
9,2016-12-31,112,"91,162.710",3.160
10,2016-09-30,7,"12,447.270",0.420
11,2016-06-30,124,"106,029.680",4.140
12,2016-03-31,12,"15,504.170",0.570
13,2015-12-31,120,"117,968.530",3.970
14,2015-09-30,5,"15,563.660",0.740
15,2015-06-30,95,"195,047.710",5.750
16,2015-03-31,3,"1,959.350",0.050
17,2014-12-31,95,"163,449.690",4.660
18,2014-09-30,2,"12,765.800",0.630
19,2014-06-30,57,"35,089.810",6.330
20,2014-03-31,7,"22,888.240",4.000
21,2013-12-31,63,"44,840.470",6.680
22,2013-09-30,7,"29,142.220",5.130
23,2013-06-30,49,"32,471.840",6.840
24,2013-03-31,1,"4,152.420",0.780
25,2012-12-31,36,"19,309.930",3.500
26,2012-06-30,14,"9,192.220",2.030
27,2012-03-31,2,"3,369.870",1.360
28,2011-12-31,5,"12,395.710",7.590
29,2011-09-30,6,"28,844.770",11.870
30,2005-12-31,1,0.190,0.000
31,2005-06-30,1,0.160,0.000
32,2004-12-31,1,0.220,0.000
33,2004-06-30,1,0.290,0.000
34,2002-12-31,1,307.980,0.480
35,2002-06-30,2,214.620,0.220
36,1999-12-31,1,116.120,0.220
37,1999-09-30,1,136.230,0.220
