序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,8,"1,744.700",0.450
2,2016-12-31,14,"3,718.740",0.890
3,2016-06-30,16,"8,932.530",2.950
4,2016-03-31,5,"5,447.970",1.730
5,2015-12-31,23,"28,225.930",7.150
6,2015-09-30,6,"6,086.930",2.390
7,2015-06-30,17,"24,649.380",6.140
8,2015-03-31,1,417.560,0.120
9,2014-12-31,5,"2,111.250",0.830
10,2014-06-30,3,772.410,0.600
11,2013-12-31,1,124.110,0.110
12,2013-06-30,2,145.260,0.150
13,2012-06-30,1,58.340,0.050
14,2011-03-31,1,749.440,0.410
15,2010-12-31,1,913.490,0.560
16,2010-06-30,1,242.380,0.200
17,2007-03-31,1,"1,054.720",1.370
18,2006-12-31,1,18.240,0.040
19,2006-09-30,1,652.200,1.500
20,2006-06-30,3,"1,606.880",3.750
21,2005-12-31,1,23.050,0.080
22,2005-06-30,1,24.040,0.080
23,2004-12-31,1,32.620,0.080
24,2004-06-30,12,"1,989.090",3.780
