序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,8,"1,195.360",0.400
2,2018-06-30,8,"1,065.070",0.280
3,2017-12-31,23,"10,103.040",1.810
4,2017-09-30,4,"4,121.120",0.740
5,2017-06-30,30,"16,710.600",3.280
6,2017-03-31,7,"4,874.810",0.920
7,2016-12-31,13,"13,180.310",2.800
8,2016-09-30,14,"25,417.600",5.270
9,2016-06-30,34,"28,398.720",6.580
10,2016-03-31,5,"11,225.860",2.550
11,2015-12-31,12,"13,828.900",2.570
12,2015-09-30,4,"10,439.960",2.410
13,2015-06-30,7,"4,361.730",0.780
14,2015-03-31,1,"7,765.110",1.740
15,2014-12-31,4,"3,184.770",0.990
16,2014-09-30,2,"2,545.700",0.700
17,2014-06-30,1,491.700,0.180
18,2013-06-30,18,"1,394.040",0.530
19,2012-12-31,16,"1,756.800",0.740
20,2012-09-30,1,504.640,0.180
21,2012-06-30,12,"1,741.750",0.600
22,2012-03-31,1,615.180,0.180
23,2011-12-31,9,"1,978.460",0.680
24,2011-09-30,1,"1,293.540",0.330
25,2011-06-30,6,"1,274.750",0.310
26,2010-12-31,5,"1,630.850",0.340
27,2010-09-30,1,635.780,0.150
28,2010-06-30,4,"1,015.280",0.660
29,2010-03-31,2,"8,553.390",3.840
30,2009-12-31,7,"14,245.160",6.170
31,2009-03-31,3,"2,484.000",1.510
32,2008-12-31,1,"7,906.910",8.150
33,2008-09-30,2,"17,086.730",13.670
34,2008-06-30,3,"27,067.660",15.780
35,2008-03-31,3,"30,085.680",15.100
36,2007-12-31,4,"39,752.820",13.240
37,2007-09-30,2,"34,821.700",11.100
38,2007-06-30,2,"18,851.950",9.680
39,2006-12-31,3,66.340,0.090
40,2006-06-30,5,164.730,0.170
41,2006-03-31,1,235.830,0.300
42,2005-12-31,7,"5,630.130",7.320
43,2005-09-30,3,"4,015.830",5.220
44,2005-06-30,4,"2,352.910",4.020
45,2004-12-31,1,49.460,0.100
46,2004-06-30,1,88.150,0.100
47,2002-12-31,2,723.630,0.890
48,2002-06-30,9,"2,581.710",3.240
49,2001-12-31,2,"1,023.320",1.290
50,2001-06-30,2,759.960,0.670
51,2000-12-31,11,"1,961.860",1.970
