序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,"5,274.340",1.410
2,2017-06-30,14,"8,284.890",2.730
3,2017-03-31,2,"21,358.390",4.490
4,2016-12-31,24,"31,758.550",6.830
5,2016-09-30,20,"60,641.700",8.660
6,2016-06-30,59,"95,730.550",14.060
7,2016-03-31,19,"90,054.780",12.530
8,2015-12-31,56,"155,080.740",22.620
9,2015-06-30,12,"6,609.420",1.750
10,2014-12-31,8,350.380,0.150
11,2014-06-30,5,110.100,0.050
12,2013-12-31,3,103.230,0.030
13,2013-09-30,1,"5,268.680",1.270
14,2013-06-30,1,588.240,0.150
15,2012-12-31,1,9.040,0.010
16,2012-06-30,5,118.910,0.120
17,2012-03-31,1,256.560,0.270
18,2011-12-31,1,428.990,0.470
19,2011-06-30,1,121.460,0.100
20,2010-12-31,2,635.650,0.730
21,2010-09-30,1,284.600,0.380
22,2010-06-30,6,"5,622.180",8.180
