序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,5,"1,510.050",1.730
2,2017-12-31,1,24.510,0.020
3,2017-06-30,2,25.420,0.020
4,2017-03-31,2,"2,687.550",1.810
5,2016-12-31,5,"1,707.420",1.220
6,2016-09-30,2,"1,026.480",0.930
7,2016-06-30,18,"9,196.790",7.200
8,2016-03-31,3,"2,226.620",2.560
9,2015-12-31,8,"3,272.730",2.570
10,2015-09-30,2,"2,809.840",3.700
11,2015-06-30,5,"5,189.160",4.690
12,2014-12-31,3,845.890,1.330
13,2014-09-30,3,"2,689.890",3.720
14,2014-06-30,8,"1,565.490",2.540
15,2014-03-31,4,"7,086.190",11.350
