序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,219.730,0.030
2,2018-12-31,62,"5,336.360",1.430
3,2018-09-30,3,"3,221.780",0.640
4,2018-06-30,122,"65,049.570",9.490
5,2018-03-31,15,"67,656.330",6.750
6,2017-12-31,83,"93,110.230",8.580
7,2017-09-30,6,"2,436.190",0.220
8,2017-06-30,55,"35,754.670",4.700
9,2017-03-31,6,"21,133.040",3.630
10,2016-12-31,49,"18,515.050",3.560
11,2016-09-30,1,"3,599.010",0.730
12,2016-06-30,15,"15,554.670",3.210
13,2016-03-31,4,"12,753.180",3.880
14,2015-12-31,16,"19,580.570",4.790
15,2015-09-30,4,"7,532.070",3.140
16,2015-06-30,11,"9,403.840",2.560
17,2014-12-31,5,"2,885.430",1.390
18,2014-06-30,3,25.990,0.020
19,2013-12-31,4,28.070,0.020
20,2013-06-30,5,77.370,0.070
21,2012-12-31,6,232.540,0.240
22,2012-06-30,2,108.220,0.090
23,2012-03-31,1,"6,883.680",6.120
24,2011-09-30,3,"14,317.950",12.500
