序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,91.800,0.040
2,2017-06-30,13,984.320,0.380
3,2016-12-31,10,187.370,0.060
4,2016-06-30,12,231.000,0.100
5,2015-12-31,144,"12,076.950",3.420
