序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,"4,092.500",1.150
2,2018-09-30,1,"10,533.090",2.860
3,2018-06-30,3,"10,582.720",2.880
4,2018-03-31,1,"11,549.320",3.020
5,2017-12-31,3,"15,014.220",7.830
6,2017-09-30,2,"16,592.000",7.740
7,2017-06-30,9,"26,872.000",12.060
8,2017-03-31,4,"37,040.960",13.090
9,2016-12-31,10,"28,553.410",9.920
10,2016-09-30,5,"18,148.920",8.040
11,2016-06-30,19,"16,948.130",7.020
12,2016-03-31,1,722.070,0.360
13,2015-12-31,5,82.960,0.050
14,2015-09-30,1,4.670,0.000
15,2015-06-30,4,14.560,0.010
16,2015-03-31,7,"4,500.090",4.990
