序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,125,"16,629.720",1.540
2,2017-09-30,3,765.870,0.060
3,2017-06-30,83,"14,052.970",1.280
4,2017-03-31,4,"2,588.880",0.250
5,2016-12-31,69,"12,840.140",1.240
6,2016-06-30,32,"7,220.830",0.690
7,2015-12-31,18,"2,955.260",0.200
8,2015-06-30,6,629.560,0.040
9,2015-03-31,4,788.410,0.050
10,2014-12-31,17,"3,574.620",0.640
11,2014-09-30,2,"2,184.540",0.440
12,2014-06-30,17,"1,522.250",0.430
13,2014-03-31,1,779.290,0.220
14,2013-12-31,14,"2,733.790",0.770
15,2013-09-30,3,"3,839.360",1.040
16,2013-06-30,11,"2,929.290",0.870
17,2013-03-31,3,"3,635.050",0.900
18,2012-12-31,14,"5,187.000",1.360
19,2012-09-30,4,"3,913.410",1.000
20,2012-06-30,15,"8,505.380",1.930
21,2012-03-31,4,"6,717.520",1.710
22,2011-12-31,12,"7,375.350",1.910
23,2011-09-30,5,"8,345.080",1.760
24,2011-06-30,6,"9,445.080",1.580
25,2011-03-31,4,"11,329.120",1.640
26,2010-12-31,8,"15,091.730",2.370
27,2010-09-30,2,"2,327.210",0.410
28,2010-06-30,3,"2,469.100",0.560
29,2010-03-31,1,"1,779.310",0.270
30,2009-12-31,2,"1,999.690",0.500
31,2009-06-30,1,"1,495.540",0.470
32,2009-03-31,3,"3,380.560",1.190
33,2007-03-31,1,471.980,0.270
34,2006-12-31,1,0.040,0.000
35,2006-06-30,1,0.040,0.000
36,2005-12-31,1,0.030,0.000
37,2005-06-30,1,0.020,0.000
38,2004-12-31,1,0.030,0.000
