序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2006-03-31,4,"9,574.140",3.120
2,2005-12-31,32,"40,436.610",16.380
3,2005-09-30,2,"1,728.860",0.980
4,2005-06-30,6,"2,159.490",1.310
5,2005-03-31,6,"13,921.190",7.300
6,2004-12-31,14,"20,971.150",10.360
7,2004-09-30,7,"26,118.050",10.700
8,2004-06-30,18,"41,331.310",16.970
9,2004-03-31,2,"7,463.310",2.430
10,2003-12-31,18,"42,764.980",14.430
11,2003-09-30,3,"18,447.710",7.500
12,2003-06-30,8,"20,977.950",9.540
13,2002-12-31,22,"23,331.950",12.300
14,2002-09-30,3,"6,390.930",2.990
15,2002-06-30,17,"23,633.430",10.900
16,2002-03-31,6,"13,633.720",6.130
17,2001-12-31,7,"13,653.980",6.400
18,2001-09-30,5,"14,509.620",6.000
19,2001-06-30,6,"41,123.670",13.640
20,2001-03-31,2,"29,636.200",9.000
21,2000-12-31,6,"42,488.820",16.280
22,2000-09-30,4,"35,342.480",13.800
23,2000-06-30,6,"34,137.280",13.580
24,2000-03-31,1,"9,091.380",5.460
25,1999-09-30,1,1.470,
