序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,7,"22,975.450",6.150
2,2018-12-31,43,"38,581.420",11.670
3,2018-09-30,14,"39,258.390",9.110
4,2018-06-30,87,"77,313.800",16.110
5,2018-03-31,20,"47,661.330",8.360
6,2017-12-31,43,"51,378.110",29.470
7,2017-09-30,14,"39,591.560",19.820
8,2017-06-30,56,"58,815.760",27.900
9,2017-03-31,3,"5,139.910",2.720
10,2016-12-31,29,"17,743.370",8.500
11,2016-09-30,7,"21,525.230",10.960
12,2016-06-30,62,"83,886.140",43.770
13,2016-03-31,1,696.930,0.550
14,2015-12-31,7,"1,072.440",0.810
15,2015-09-30,4,"11,540.700",14.220
16,2015-06-30,9,"20,375.230",14.020
17,2015-03-31,2,"5,362.130",5.600
