序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,4,"15,014.550",2.820
2,2017-06-30,31,"43,039.960",6.780
3,2017-03-31,18,"69,730.230",9.680
4,2016-12-31,52,"89,327.570",11.900
5,2016-09-30,19,"48,374.970",6.720
6,2016-06-30,55,"54,769.380",9.290
7,2016-03-31,12,"6,440.490",1.320
8,2015-12-31,50,"26,015.440",4.390
9,2015-09-30,15,"10,220.810",2.380
10,2015-06-30,26,"38,193.230",4.590
11,2015-03-31,5,"11,778.810",1.590
12,2014-12-31,44,"116,707.860",18.100
13,2014-09-30,13,"56,647.570",8.120
14,2014-06-30,10,"15,595.450",3.860
15,2014-03-31,1,"4,824.000",1.190
16,2013-12-31,12,"21,951.730",6.450
17,2013-09-30,2,"16,356.620",4.980
18,2013-06-30,13,"8,535.210",3.570
19,2012-12-31,10,"2,645.540",0.990
20,2012-06-30,11,"6,261.400",2.380
21,2012-03-31,3,"7,639.980",5.950
22,2011-12-31,13,"19,839.440",18.100
23,2011-09-30,7,"30,510.260",19.640
24,2011-06-30,14,"42,045.680",22.370
25,2011-03-31,9,"51,540.420",21.840
26,2010-12-31,16,"56,051.330",22.310
27,2010-09-30,8,"33,320.210",14.340
28,2010-06-30,4,"1,240.690",0.670
29,2010-03-31,1,623.960,0.400
30,2009-12-31,1,340.140,0.210
31,2005-12-31,1,0.240,0.000
32,2005-06-30,1,0.320,0.000
33,2004-12-31,1,9.640,0.030
34,2004-06-30,1,20.120,0.060
35,2001-06-30,2,362.400,0.330
36,2000-12-31,2,"2,580.960",1.940
37,2000-09-30,1,85.200,0.080
38,2000-06-30,2,"2,404.940",2.040
39,1999-12-31,1,62.250,0.070
