序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,8,"1,222.320",0.470
2,2018-06-30,6,"1,566.970",0.460
3,2017-12-31,3,9.220,0.000
4,2017-06-30,4,542.820,0.110
5,2016-12-31,9,"1,305.630",0.240
6,2016-09-30,1,650.340,0.120
7,2016-06-30,19,"6,634.540",1.310
8,2016-03-31,1,"2,459.830",0.430
9,2015-12-31,43,"40,023.050",4.880
10,2015-09-30,1,26.280,0.010
11,2015-06-30,11,"1,451.760",0.210
12,2014-12-31,7,538.320,0.100
13,2014-09-30,2,"33,191.980",5.270
14,2014-06-30,35,"97,445.770",30.700
15,2014-03-31,10,"102,850.510",27.680
16,2013-12-31,44,"142,994.860",38.940
17,2013-09-30,9,"65,584.180",24.390
18,2013-06-30,30,"48,624.440",24.370
19,2013-03-31,6,"23,051.640",14.200
20,2012-12-31,17,"17,737.320",12.110
21,2012-09-30,4,"9,703.360",6.460
22,2012-06-30,14,"2,055.010",1.430
23,2012-03-31,3,"9,007.430",5.850
24,2011-12-31,16,"23,639.310",28.330
25,2011-09-30,7,"10,291.010",12.910
26,2011-06-30,4,"6,110.710",7.330
27,2011-03-31,3,"3,922.300",5.000
