序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,17,565.630,0.250
2,2018-06-30,14,564.560,0.220
3,2018-03-31,2,178.500,0.050
4,2017-12-31,36,"3,072.620",0.810
5,2017-06-30,24,"2,776.810",0.590
6,2017-03-31,1,"5,248.020",1.040
7,2016-12-31,17,"4,318.620",0.970
8,2016-09-30,3,"10,991.010",2.330
9,2016-06-30,25,"22,197.220",4.350
10,2016-03-31,7,"24,801.210",4.350
11,2015-12-31,17,"23,293.330",3.270
12,2015-09-30,2,"13,089.540",3.640
13,2015-06-30,14,"5,313.410",0.800
14,2014-12-31,7,"4,413.460",1.540
15,2014-09-30,1,"2,496.090",0.850
16,2014-06-30,9,940.970,0.350
17,2013-12-31,5,779.450,0.280
18,2013-06-30,4,130.330,0.070
19,2012-12-31,7,130.850,0.070
20,2012-06-30,10,587.190,0.280
21,2011-12-31,6,147.050,0.070
22,2010-06-30,1,"1,742.430",0.810
23,2010-03-31,1,821.420,0.290
24,2009-12-31,1,63.450,0.030
25,2009-06-30,3,"5,958.200",4.330
26,2008-03-31,1,"1,936.000",1.080
27,2006-12-31,1,0.500,0.000
28,2006-06-30,1,0.380,0.000
29,2006-03-31,2,762.730,1.270
30,2005-12-31,2,154.120,0.250
31,2005-09-30,1,192.110,0.300
32,2005-06-30,2,165.040,0.250
33,2005-03-31,1,158.510,0.240
34,2004-12-31,2,285.620,0.340
35,2004-09-30,1,301.000,0.340
36,2004-06-30,2,229.220,0.280
37,2003-12-31,1,145.420,0.170
38,2002-12-31,3,134.470,0.140
39,2002-06-30,2,917.740,0.700
40,2000-12-31,1,108.370,0.070
41,2000-06-30,2,"6,286.800",3.390
