序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,276,"717,774.850",1.950
2,2017-12-31,617,"1,128,245.440",3.290
3,2017-09-30,224,"590,750.590",2.040
4,2017-06-30,366,"563,337.600",2.050
5,2017-03-31,108,"213,312.480",0.940
6,2016-12-31,156,"278,341.730",1.230
7,2016-09-30,104,"378,914.740",1.310
8,2016-06-30,241,"615,265.620",2.840
9,2016-03-31,146,"520,037.450",2.300
10,2015-12-31,234,"767,799.330",2.850
11,2015-09-30,146,"620,776.650",4.420
12,2015-06-30,253,"986,505.220",6.160
13,2015-03-31,141,"949,456.690",6.230
14,2014-12-31,379,"2,017,484.050",13.170
15,2014-09-30,136,"1,000,006.930",9.910
16,2014-06-30,246,"1,279,748.790",14.080
17,2014-03-31,165,"1,089,174.210",12.250
18,2013-12-31,242,"1,463,932.980",16.590
19,2013-09-30,157,"1,600,717.100",15.950
20,2013-06-30,382,"2,893,879.590",26.730
21,2013-03-31,230,"2,727,425.270",23.090
22,2012-12-31,341,"2,976,287.380",26.150
23,2012-09-30,180,"2,084,074.790",22.520
24,2012-06-30,328,"2,579,536.990",26.370
25,2012-03-31,164,"1,809,708.820",19.910
26,2011-12-31,252,"1,718,553.540",20.960
27,2011-09-30,91,"1,069,058.260",13.460
28,2011-06-30,204,"1,635,348.170",17.640
29,2011-03-31,79,"1,162,342.650",12.190
30,2010-12-31,181,"1,703,262.740",18.860
31,2010-09-30,72,"1,156,457.050",12.550
32,2010-06-30,68,"613,994.750",8.250
33,2010-03-31,42,"834,323.270",8.010
34,2009-12-31,115,"1,286,152.980",10.840
35,2009-09-30,65,"1,539,754.260",13.800
36,2009-06-30,280,"4,454,209.680",32.630
37,2009-03-31,76,"1,654,956.660",18.670
38,2008-12-31,184,"1,654,419.490",23.960
39,2008-09-30,47,"884,602.300",12.630
40,2008-06-30,186,"2,425,802.500",25.090
41,2008-03-31,134,"5,041,529.210",29.370
42,2007-12-31,210,"6,684,161.660",34.560
43,2007-09-30,111,"5,142,048.710",28.730
44,2007-06-30,164,"3,699,798.630",34.850
45,2007-03-31,89,"1,583,663.590",25.640
46,2006-12-31,153,"1,821,786.480",31.510
47,2006-09-30,67,"534,812.970",20.330
48,2006-06-30,75,"306,435.910",15.610
49,2006-03-31,89,"602,657.110",28.530
50,2005-12-31,108,"442,259.360",31.510
51,2005-09-30,17,"104,095.530",9.950
52,2005-06-30,73,"217,531.350",23.710
53,2005-03-31,29,"214,107.370",20.020
54,2004-12-31,88,"328,280.120",32.160
55,2004-09-30,35,"204,867.370",19.450
56,2004-06-30,63,"205,519.720",21.710
57,2004-03-31,28,"162,278.840",14.350
58,2003-12-31,36,"96,630.300",12.520
59,2003-09-30,7,"27,504.200",4.000
60,2003-06-30,16,"30,160.820",4.480
61,2003-03-31,6,"16,139.720",2.630
62,2002-12-31,27,"37,329.530",7.480
63,2002-09-30,6,"21,180.310",3.560
64,2002-06-30,16,"35,011.910",5.250
65,2002-03-31,7,"23,635.810",3.580
66,2001-12-31,23,"54,424.100",7.910
67,2001-09-30,8,"29,137.870",3.790
68,2001-06-30,8,"39,566.280",5.110
69,2001-03-31,2,"14,738.900",1.870
70,2000-12-31,14,"41,205.240",5.670
71,2000-09-30,4,"20,320.660",3.160
72,2000-06-30,3,"8,406.240",1.170
73,2000-03-31,2,"16,607.180",2.510
74,1999-12-31,1,"3,272.090",0.770
75,1999-09-30,1,"3,585.800",0.780
76,1999-06-30,1,"4,480.330",0.790
