序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,"2,620.070",1.060
2,2017-09-30,2,"2,122.120",0.740
3,2017-06-30,17,"17,647.810",6.240
4,2017-03-31,9,"24,333.820",9.290
5,2016-12-31,50,"49,712.710",20.080
6,2016-09-30,12,"42,309.040",16.160
7,2016-06-30,22,"39,123.030",13.820
8,2016-03-31,4,"14,567.710",6.660
9,2015-12-31,19,"18,656.180",8.640
10,2015-09-30,4,"11,603.240",13.120
11,2015-06-30,23,"64,649.370",42.950
12,2015-03-31,2,"10,835.880",4.460
13,2014-12-31,1,"7,606.930",8.160
14,2014-06-30,3,"3,101.400",3.770
15,2014-03-31,4,"9,796.420",16.110
