序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,4,57.810,0.010
2,2017-06-30,4,668.020,0.160
3,2017-03-31,1,525.720,0.110
4,2016-06-30,1,6.660,0.000
5,2015-12-31,1,6.660,0.000
6,2015-09-30,1,842.870,0.230
7,2015-06-30,1,"1,203.770",0.230
8,2014-12-31,2,"4,614.330",1.540
9,2014-09-30,1,"8,253.230",2.410
10,2014-06-30,1,"4,749.710",2.010
11,2013-06-30,2,"1,325.000",0.540
12,2012-12-31,3,398.150,0.150
13,2012-06-30,3,"1,345.720",0.490
14,2011-12-31,1,35.800,0.030
15,2006-12-31,1,0.230,0.000
16,2006-06-30,1,0.230,0.000
17,2005-12-31,1,0.210,0.000
18,2005-06-30,1,0.230,0.000
19,2004-12-31,1,0.220,0.000
20,2004-06-30,1,0.390,0.000
21,2002-06-30,3,499.710,0.550
22,2001-06-30,1,757.780,0.660
23,2000-12-31,1,401.350,0.380
24,1999-12-31,1,"2,784.600",5.150
25,1999-09-30,2,"3,516.690",5.260
