序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,6,"3,782.880",0.430
2,2018-09-30,2,"9,848.730",1.320
3,2018-06-30,49,"19,780.940",2.750
4,2017-12-31,98,"83,254.510",8.730
5,2017-09-30,13,"101,887.930",9.540
6,2017-06-30,102,"193,686.380",19.490
7,2017-03-31,24,"209,520.000",16.350
8,2016-12-31,90,"228,348.270",20.320
9,2016-09-30,20,"173,873.780",13.890
10,2016-06-30,126,"218,032.590",22.560
11,2016-03-31,13,"47,704.890",6.200
12,2015-12-31,49,"51,556.700",5.950
13,2015-09-30,3,"11,313.670",2.050
14,2015-06-30,47,"143,158.530",15.710
15,2015-03-31,3,"36,591.380",6.360
16,2014-12-31,13,"10,514.530",2.590
17,2014-06-30,11,"2,536.840",0.680
18,2014-03-31,1,"2,600.990",0.840
19,2013-12-31,6,"3,335.650",1.180
20,2013-09-30,2,"4,881.030",1.840
21,2013-06-30,8,"15,048.530",6.580
22,2012-12-31,10,"6,826.680",3.780
23,2012-09-30,1,"2,318.770",1.350
24,2012-06-30,10,"4,533.460",2.440
25,2012-03-31,3,"12,691.980",7.500
26,2011-12-31,24,"41,577.800",21.980
27,2011-09-30,9,"33,804.290",13.150
28,2011-06-30,3,943.190,0.430
29,2011-03-31,4,"7,832.460",5.100
30,2010-12-31,13,"26,343.130",14.350
31,2010-09-30,5,"10,485.240",5.780
32,2010-06-30,32,"7,276.740",5.720
