序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,19,950.910,0.250
2,2017-09-30,2,"2,894.810",0.640
3,2017-06-30,33,"9,027.150",1.770
4,2017-03-31,1,185.320,0.030
5,2016-12-31,49,"56,221.880",10.680
6,2016-09-30,15,"99,399.130",14.270
7,2016-06-30,80,"205,113.500",26.660
8,2016-03-31,27,"148,837.360",21.650
9,2015-12-31,72,"213,593.180",31.230
10,2015-09-30,27,"202,530.730",31.970
11,2015-06-30,55,"247,617.350",24.460
12,2015-03-31,17,"265,164.210",28.790
13,2014-12-31,35,"84,525.360",38.150
14,2014-09-30,12,"72,640.550",33.700
15,2014-06-30,27,"58,738.090",33.680
16,2014-03-31,7,"17,482.270",23.620
