序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,11,"49,031.180",5.700
2,2018-12-31,41,"42,356.900",6.800
3,2018-06-30,30,"15,255.970",8.290
4,2018-03-31,4,"5,996.810",2.830
5,2017-12-31,43,"8,344.190",3.840
6,2017-09-30,168,"1,929.270",0.670
